renset,learningRate,batchsize,,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
classic,1e-09,16,accuracy,0.141794,0.141736,0.141725,0.141760,0.141748,0.141748,0.141736,0.141725,0.141736,0.141725,0.141713,0.141748,0.141748,0.141771,0.141760,0.141760,0.141748,0.141760,0.141748,0.141760,0.141783,0.141771,0.141771,0.141771,0.141771,0.141783,0.141783,0.141771,0.141771,0.141760,0.141760,0.141771,0.141771,0.141783,0.141783,0.141771,0.141794,0.141806,0.141806,0.141829,0.141817,0.141817,0.141841,0.141841,0.141852,0.141841,0.141852,0.141852,0.141864,0.141864
classic,1e-09,16,val_loss,0.490175,0.490173,0.490171,0.490169,0.490168,0.490166,0.490164,0.490162,0.490161,0.490159,0.490157,0.490156,0.490154,0.490153,0.490151,0.490150,0.490148,0.490147,0.490146,0.490144,0.490143,0.490142,0.490141,0.490139,0.490138,0.490137,0.490136,0.490135,0.490134,0.490133,0.490132,0.490131,0.490129,0.490129,0.490128,0.490127,0.490126,0.490125,0.490124,0.490123,0.490122,0.490121,0.490120,0.490119,0.490118,0.490118,0.490117,0.490116,0.490115,0.490114
classic,1e-09,16,val_accuracy,0.140492,0.140492,0.140492,0.140492,0.140538,0.140492,0.140492,0.140492,0.140492,0.140538,0.140538,0.140585,0.140585,0.140585,0.140585,0.140585,0.140585,0.140585,0.140631,0.140631,0.140631,0.140631,0.140723,0.140723,0.140723,0.140677,0.140723,0.140723,0.140723,0.140723,0.140723,0.140677,0.140723,0.140770,0.140770,0.140770,0.140770,0.140770,0.140816,0.140770,0.140770,0.140816,0.140816,0.140816,0.140816,0.140816,0.140816,0.140816,0.140816,0.140816
original,0.1,16,loss,0.468942,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085,0.470085
original,0.1,16,accuracy,0.224823,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557,0.224557
original,0.1,16,val_loss,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471138,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471140,0.471131,0.471140,0.471140,0.471140,0.471138,0.471140,0.471140
original,0.1,16,val_accuracy,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226091,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226045,0.226138,0.226045,0.226045,0.226045,0.226091,0.226045,0.226045
original,0.01,16,loss,0.290342,0.287624,0.287621,0.287625,0.287628,0.287626,0.287621,0.287622,0.287627,0.287625,0.287622,0.287627,0.287637,0.287627,0.287622,0.287621,0.287623,0.287623,0.287625,0.287637,0.287624,0.287624,0.287626,0.287626,0.287619,0.287633,0.287624,0.287626,0.287619,0.287621,0.287637,0.287625,0.287625,0.287618,0.287620,0.287631,0.287618,0.287621,0.287628,0.287621,0.287631,0.287625,0.287623,0.287618,0.287626,0.287622,0.287623,0.287627,0.287624,0.287620
original,0.01,16,accuracy,0.330668,0.357812,0.357812,0.357812,0.354064,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.344518,0.357812,0.357812,0.357812,0.357812,0.357812,0.357812,0.343500,0.357812,0.357812,0.357812,0.349910,0.341058,0.357812,0.357812,0.357812,0.357812,0.340353,0.357812,0.357812,0.357812,0.357812,0.338779,0.357812,0.345316,0.357812,0.357812,0.357812,0.357812,0.357812,0.350893,0.357812
original,0.01,16,val_loss,0.288885,0.288877,0.288886,0.288906,0.288887,0.288877,0.288881,0.288883,0.288892,0.288871,0.288907,0.288875,0.288878,0.288871,0.288888,0.288876,0.288875,0.288875,0.288886,0.288879,0.288888,0.288879,0.288877,0.288882,0.288891,0.288888,0.288872,0.288878,0.288908,0.288908,0.288899,0.288882,0.288872,0.288878,0.288922,0.288881,0.288885,0.288899,0.288882,0.288888,0.288881,0.288889,0.288874,0.288883,0.288877,0.288891,0.288870,0.288893,0.288884,0.288884
